Gas Injection Rate (GRATES),Water Injection Rate (WRATES),oil_pro_vol,wat_inj_vol,wat_pro_vol,gas_inj_vol,gas_pro_vol,gas_retained,co2_injected,co2_backprod,co2_retained,prod_bhp,inj_bhp,ratio_oil_to_inj_vol
2083.022381321414,7225.946752502512,11977839.0,13187353.0,168964.546875,3801515.75,8924919.0,-5123403.25,3801509.5,2064013.0,1737496.5,2400.0,0.0,0.7050404106512389
3838.998257222385,11756.598538769047,18314182.0,21455792.0,261229.5,7006172.0,15155286.0,-8149114.0,7006167.5,4664922.0,2341245.5,2400.0,0.0,0.6434616388384161
4407.331141030252,8775.937908316908,14587208.0,16016087.0,197127.953125,8043379.5,13837960.0,-5794580.5,8043389.5,5482406.5,2560983.0,2400.0,0.0,0.60629806566991
1100.8291143800695,12948.05759981331,18576254.0,23630206.0,745895.8125,2009013.125,11423715.0,-9414701.875,2009008.125,783241.0625,1225767.0625,2400.0,0.0,0.7245249517715178
1642.4487778426935,10166.233469523475,15764117.0,18553376.0,213005.375,2997469.0,10578305.0,-7580836.0,2997492.75,1548618.75,1448874.0,2400.0,0.0,0.7314848675307163
2290.827159485698,12240.287678474571,18482236.0,22338526.0,365835.78125,4180759.5,12926331.0,-8745571.5,4180743.25,2339705.75,1841037.5,2400.0,0.0,0.6969356697034692
1830.9824651541335,14567.095836658964,19114678.0,26212552.0,2700060.0,3341543.0,12384267.0,-9042724.0,3341566.5,1435378.5,1906188.0,2400.0,0.0,0.6467691871464851
3863.7841632113345,5369.649014871091,10049362.0,9799609.0,146671.90625,7051406.0,10151896.0,-3100490.0,7051407.0,4395621.0,2655786.0,2400.0,0.0,0.5963653821446364
4260.998263337096,14543.428913928175,19569766.0,26128720.0,2736126.25,7776322.0,15879775.0,-8103453.0,7776305.0,4670213.5,3106091.5,2400.0,0.0,0.5771933861636273
1548.9575004016933,6288.192239632352,10542766.0,11475951.0,153184.46875,2826847.5,7372468.5,-4545621.0,2826848.0,1333572.625,1493275.375,2400.0,0.0,0.737112111311643
4329.629667865673,7781.698173113143,13229828.0,14201599.0,182066.375,7901574.0,12935085.0,-5033511.0,7901572.0,5357038.0,2544534.0,2400.0,0.0,0.5985488146882803
3755.840799662079,10981.4333660677,17339076.0,20041116.0,229933.375,6854409.5,14503516.0,-7649106.5,6854366.5,4571693.5,2282673.0,2400.0,0.0,0.6446825513782952
3448.6330302470215,7857.891980447449,13155220.0,14340653.0,181355.828125,6293755.5,11571373.0,-5277617.5,6293729.5,4036070.5,2257659.0,2400.0,0.0,0.637538022958109
2158.14244456875,9778.447253657576,15413961.0,17845666.0,208077.875,3938610.0,11061939.0,-7123329.0,3938623.0,2232825.25,1705797.75,2400.0,0.0,0.7075727924122885
3549.4931649378887,12767.158434069164,19031732.0,23300064.0,703546.4375,6477825.0,14920950.0,-8443125.0,6477808.5,4019576.5,2458232.0,2400.0,0.0,0.6391229411863278
1826.2730546695102,5101.795926114269,9116029.0,9310778.0,136302.703125,3332948.25,6774031.0,-3441082.75,3332933.5,1552370.125,1780563.375,2400.0,0.0,0.7209922786805038
1517.6903194689698,7153.557610850437,11670987.0,13055243.0,166250.140625,2769784.75,8029146.5,-5259361.75,2769790.75,1344005.5,1425785.25,2400.0,0.0,0.7375018347124226
3993.3482357720914,11541.000121719913,18092484.0,21062326.0,246163.46875,7287860.5,15280262.0,-7992401.5,7287834.5,4916889.5,2370945.0,2400.0,0.0,0.6381786588952422
1542.267303187381,9531.7242991947,14893342.0,17395396.0,203117.21875,2814637.75,9941180.0,-7126542.25,2814626.0,1410274.125,1404351.875,2400.0,0.0,0.7369281112655243
4199.506935873685,10043.615459898323,16187545.0,18329598.0,215086.859375,7664100.0,14518737.0,-6854637.0,7664093.5,5246513.0,2417580.5,2400.0,0.0,0.6227488293508681
4888.4854326290515,9309.830143605659,15358843.0,16990440.0,205721.53125,8921486.0,15059394.0,-6137908.0,8921482.0,6261852.0,2659630.0,2400.0,0.0,0.5927325896191584
2395.2526880188425,14141.754289302242,19190612.0,25541956.0,2182948.25,4371336.0,13169539.0,-8798203.0,4371327.0,2177156.0,2194171.0,2400.0,0.0,0.6415412920784512
3705.3786261003256,13063.259757390126,19200596.0,23840450.0,915580.25,6762316.0,15198506.0,-8436190.0,6762290.5,4200409.0,2561881.5,2400.0,0.0,0.6274137442347532
4793.301888806356,13374.721454295994,19450222.0,24408866.0,1261274.25,8747776.0,16871164.0,-8123388.0,8747779.0,5730079.0,3017700.0,2400.0,0.0,0.586616159742594
